Name,Trace_id,Point_id,Start_x,Start_y,Start_z,End_x,End_y,End_z,Cost,Cost_Mode
measurements.Trace,24,11,-13.1837,-4.60992,-38.3523,-13.1928,-4.58756,-38.3448,45,4
measurements.Trace,24,12,-13.1928,-4.58756,-38.3448,-13.1928,-4.58756,-38.3448,45,4
measurements.Trace,24,13,-13.1928,-4.58756,-38.3448,-13.1928,-4.58756,-38.3448,45,4
measurements.Trace,24,14,-13.1928,-4.58756,-38.3448,-13.2283,-4.56198,-38.3635,30,4
measurements.Trace,24,15,-13.2283,-4.56198,-38.3635,-13.2717,-4.57332,-38.4077,40,4
measurements.Trace,24,16,-13.2717,-4.57332,-38.4077,-13.3269,-4.54222,-38.432,40,4
measurements.Trace,24,17,-13.3269,-4.54222,-38.432,-13.3809,-4.51796,-38.4375,37,4
measurements.Trace,24,18,-13.3809,-4.51796,-38.4375,-13.4242,-4.54705,-38.4153,119,4
measurements.Trace,24,19,-13.4242,-4.54705,-38.4153,-13.4637,-4.52007,-38.4144,182,4
measurements.Trace,24,20,-13.4637,-4.52007,-38.4144,-13.5134,-4.47667,-38.4119,224,4
measurements.Trace,24,21,-13.5134,-4.47667,-38.4119,-13.5134,-4.47667,-38.4119,224,4
measurements.Trace,24,22,-13.5134,-4.47667,-38.4119,-13.5134,-4.47667,-38.4119,224,4
measurements.Trace,24,23,-13.5134,-4.47667,-38.4119,-13.4905,-4.43068,-38.4431,234,4
measurements.Trace,24,24,-13.4905,-4.43068,-38.4431,-13.4845,-4.37941,-38.4599,63,4
measurements.Trace,24,25,-13.4845,-4.37941,-38.4599,-13.5205,-4.32577,-38.4747,26,4
measurements.Trace,24,26,-13.5205,-4.32577,-38.4747,-13.5571,-4.30223,-38.479,20,4
measurements.Trace,24,27,-13.5571,-4.30223,-38.479,-13.5884,-4.27025,-38.4768,32,4
measurements.Trace,24,28,-13.5884,-4.27025,-38.4768,-13.6255,-4.23142,-38.4642,34,4
measurements.Trace,24,29,-13.6255,-4.23142,-38.4642,-13.68,-4.19187,-38.4528,34,4
measurements.Trace,24,30,-13.68,-4.19187,-38.4528,-13.6773,-4.14673,-38.4265,159,4
measurements.Trace,24,31,-13.6773,-4.14673,-38.4265,-13.6271,-4.11147,-38.4079,352,4
measurements.Trace,24,32,-13.6271,-4.11147,-38.4079,-13.6271,-4.11147,-38.4079,352,4
measurements.Trace,24,33,-13.6271,-4.11147,-38.4079,-13.6271,-4.11147,-38.4079,352,4
measurements.Trace,24,34,-13.6271,-4.11147,-38.4079,-13.6773,-4.14673,-38.4265,159,4
measurements.Trace,24,35,-13.6773,-4.14673,-38.4265,-13.7074,-4.14143,-38.4378,12,4
measurements.Trace,24,36,-13.7074,-4.14143,-38.4378,-13.7602,-4.11124,-38.4374,41,4
measurements.Trace,24,37,-13.7602,-4.11124,-38.4374,-13.8033,-4.06944,-38.4347,34,4
measurements.Trace,24,38,-13.8033,-4.06944,-38.4347,-13.8576,-4.0331,-38.4483,47,4
measurements.Trace,24,39,-13.8576,-4.0331,-38.4483,-13.8824,-3.98677,-38.4338,30,4
measurements.Trace,24,40,-13.8824,-3.98677,-38.4338,-13.8603,-3.94781,-38.3971,408,4
measurements.Trace,24,41,-13.8603,-3.94781,-38.3971,-13.8603,-3.94781,-38.3971,408,4
measurements.Trace,24,42,-13.8603,-3.94781,-38.3971,-13.8603,-3.94781,-38.3971,408,4
measurements.Trace,24,43,-13.8603,-3.94781,-38.3971,-13.9111,-3.9589,-38.432,45,4
measurements.Trace,24,44,-13.9111,-3.9589,-38.432,-13.9601,-3.91413,-38.4391,38,4
measurements.Trace,24,45,-13.9601,-3.91413,-38.4391,-13.9878,-3.86437,-38.4193,28,4
measurements.Trace,24,46,-13.9878,-3.86437,-38.4193,-14.0441,-3.83532,-38.4292,44,4
measurements.Trace,24,47,-14.0441,-3.83532,-38.4292,-14.0662,-3.78034,-38.428,141,4
measurements.Trace,24,48,-14.0662,-3.78034,-38.428,-14.0662,-3.78034,-38.428,141,4
measurements.Trace,24,49,-14.0662,-3.78034,-38.428,-14.0662,-3.78034,-38.428,141,4
measurements.Trace,24,50,-14.0662,-3.78034,-38.428,-14.1018,-3.80012,-38.4531,75,4
measurements.Trace,24,51,-14.1018,-3.80012,-38.4531,-14.143,-3.78364,-38.4735,34,4
measurements.Trace,24,52,-14.143,-3.78364,-38.4735,-14.1691,-3.74712,-38.485,90,4
measurements.Trace,24,53,-14.1691,-3.74712,-38.485,-14.213,-3.71057,-38.4929,102,4
measurements.Trace,24,54,-14.213,-3.71057,-38.4929,-14.2542,-3.66148,-38.4939,83,4
measurements.Trace,24,55,-14.2542,-3.66148,-38.4939,-14.2897,-3.60329,-38.4932,24,4
measurements.Trace,24,56,-14.2897,-3.60329,-38.4932,-14.3184,-3.57542,-38.4914,60,4
measurements.Trace,24,57,-14.3184,-3.57542,-38.4914,-14.3323,-3.51544,-38.4888,71,4
measurements.Trace,24,58,-14.3323,-3.51544,-38.4888,-14.3532,-3.48325,-38.4809,82,4
measurements.Trace,24,59,-14.3532,-3.48325,-38.4809,-14.3225,-3.43861,-38.4477,364,4
measurements.Trace,24,60,-14.3225,-3.43861,-38.4477,-14.3225,-3.43861,-38.4477,364,4
measurements.Trace,24,61,-14.3225,-3.43861,-38.4477,-14.3225,-3.43861,-38.4477,364,4
measurements.Trace,24,62,-14.3225,-3.43861,-38.4477,-14.3755,-3.4123,-38.4676,190,4
measurements.Trace,24,63,-14.3755,-3.4123,-38.4676,-14.4353,-3.40104,-38.495,48,4
measurements.Trace,24,64,-14.4353,-3.40104,-38.495,-14.4722,-3.36541,-38.5075,84,4
measurements.Trace,24,65,-14.4722,-3.36541,-38.5075,-14.4516,-3.30754,-38.4977,263,4
measurements.Trace,24,66,-14.4516,-3.30754,-38.4977,-14.4516,-3.30754,-38.4977,263,4
measurements.Trace,24,67,-14.4516,-3.30754,-38.4977,-14.4516,-3.30754,-38.4977,263,4
measurements.Trace,24,68,-14.4516,-3.30754,-38.4977,-14.5114,-3.29627,-38.5252,147,4
measurements.Trace,24,69,-14.5114,-3.29627,-38.5252,-14.5502,-3.26794,-38.5339,159,4
measurements.Trace,24,70,-14.5502,-3.26794,-38.5339,-14.5977,-3.22932,-38.527,215,4
measurements.Trace,24,71,-14.5977,-3.22932,-38.527,-14.6583,-3.23217,-38.5319,164,4
measurements.Trace,24,72,-14.6583,-3.23217,-38.5319,-14.6752,-3.16876,-38.5241,223,4
measurements.Trace,24,73,-14.6752,-3.16876,-38.5241,-14.7014,-3.11628,-38.5236,229,4
measurements.Trace,24,74,-14.7014,-3.11628,-38.5236,-14.7438,-3.07312,-38.5304,175,4
measurements.Trace,24,75,-14.7438,-3.07312,-38.5304,-14.7767,-3.01903,-38.5301,381,4
measurements.Trace,24,76,-14.7767,-3.01903,-38.5301,-14.7767,-3.01903,-38.5301,381,4
measurements.Trace,24,77,-14.7767,-3.01903,-38.5301,-14.7767,-3.01903,-38.5301,381,4
measurements.Trace,24,78,-14.7767,-3.01903,-38.5301,-14.8191,-2.97587,-38.537,334,4
measurements.Trace,24,79,-14.8191,-2.97587,-38.537,-14.875,-2.95889,-38.5387,240,4
measurements.Trace,24,80,-14.875,-2.95889,-38.5387,-14.9123,-2.92395,-38.5464,200,4
measurements.Trace,24,81,-14.9123,-2.92395,-38.5464,-14.9442,-2.88058,-38.5475,151,4
measurements.Trace,24,82,-14.9442,-2.88058,-38.5475,-14.9433,-2.82996,-38.5304,559,4
measurements.Trace,24,83,-14.9433,-2.82996,-38.5304,-14.9433,-2.82996,-38.5304,559,4
measurements.Trace,24,84,-14.9433,-2.82996,-38.5304,-14.9433,-2.82996,-38.5304,559,4
measurements.Trace,24,85,-14.9433,-2.82996,-38.5304,-14.9968,-2.82098,-38.5528,105,4
measurements.Trace,24,86,-14.9968,-2.82098,-38.5528,-15.0323,-2.79539,-38.5715,89,4
measurements.Trace,24,87,-15.0323,-2.79539,-38.5715,-15.066,-2.80788,-38.6003,118,4
measurements.Trace,24,88,-15.066,-2.80788,-38.6003,-15.0982,-2.75243,-38.6096,72,4
measurements.Trace,24,89,-15.0982,-2.75243,-38.6096,-15.1271,-2.69584,-38.6087,173,4
measurements.Trace,24,90,-15.1271,-2.69584,-38.6087,-15.1691,-2.652,-38.6203,174,4
measurements.Trace,24,91,-15.1691,-2.652,-38.6203,-15.1558,-2.59388,-38.6012,362,4
measurements.Trace,24,92,-15.1558,-2.59388,-38.6012,-15.1558,-2.59388,-38.6012,362,4
measurements.Trace,24,93,-15.1558,-2.59388,-38.6012,-15.1558,-2.59388,-38.6012,362,4
measurements.Trace,24,94,-15.1558,-2.59388,-38.6012,-15.2138,-2.58809,-38.6195,158,4
measurements.Trace,24,95,-15.2138,-2.58809,-38.6195,-15.2177,-2.52857,-38.6064,452,4
measurements.Trace,25,0,-11.9804,-6.16302,-37.9274,-11.9804,-6.16302,-37.9274,333,4
measurements.Trace,25,1,-11.9804,-6.16302,-37.9274,-12.0464,-6.1743,-37.9388,284,4
measurements.Trace,25,2,-12.0464,-6.1743,-37.9388,-12.095,-6.12885,-37.9508,244,4
measurements.Trace,25,3,-12.095,-6.12885,-37.9508,-12.1428,-6.09801,-37.9844,91,4
measurements.Trace,25,4,-12.1428,-6.09801,-37.9844,-12.18,-6.0503,-38.0049,60,4
measurements.Trace,25,5,-12.18,-6.0503,-38.0049,-12.2209,-6.00442,-38.031,151,4
measurements.Trace,25,6,-12.2209,-6.00442,-38.031,-12.2487,-5.94579,-38.0444,195,4
measurements.Trace,25,7,-12.2487,-5.94579,-38.0444,-12.3001,-5.91288,-38.0632,149,4
measurements.Trace,25,8,-12.3001,-5.91288,-38.0632,-12.3286,-5.85561,-38.0671,130,4
measurements.Trace,25,9,-12.3286,-5.85561,-38.0671,-12.3598,-5.81087,-38.0778,157,4
measurements.Trace,25,10,-12.3598,-5.81087,-38.0778,-12.392,-5.75542,-38.0871,153,4
measurements.Trace,25,11,-12.392,-5.75542,-38.0871,-12.428,-5.70179,-38.1018,216,4
measurements.Trace,25,12,-12.428,-5.70179,-38.1018,-12.4644,-5.64884,-38.1118,223,4
measurements.Trace,25,13,-12.4644,-5.64884,-38.1118,-12.4779,-5.58818,-38.114,250,4
measurements.Trace,25,14,-12.4779,-5.58818,-38.114,-12.5273,-5.54409,-38.1163,288,4
measurements.Trace,25,15,-12.5273,-5.54409,-38.1163,-12.5581,-5.49479,-38.1116,220,4
measurements.Trace,25,16,-12.5581,-5.49479,-38.1116,-12.6027,-5.4596,-38.1099,226,4
measurements.Trace,25,17,-12.6027,-5.4596,-38.1099,-12.6521,-5.41551,-38.1123,237,4
measurements.Trace,25,18,-12.6521,-5.41551,-38.1123,-12.69,-5.36916,-38.1233,214,4
measurements.Trace,25,19,-12.69,-5.36916,-38.1233,-12.7077,-5.311,-38.1262,294,4
measurements.Trace,25,20,-12.7077,-5.311,-38.1262,-12.7279,-5.24873,-38.1287,276,4
measurements.Trace,25,21,-12.7279,-5.24873,-38.1287,-12.7493,-5.19239,-38.137,296,4
measurements.Trace,25,22,-12.7493,-5.19239,-38.137,-12.7775,-5.13444,-38.1456,230,4
measurements.Trace,25,23,-12.7775,-5.13444,-38.1456,-12.8172,-5.08262,-38.1658,184,4
measurements.Trace,25,24,-12.8172,-5.08262,-38.1658,-12.8484,-5.03789,-38.1766,176,4
measurements.Trace,25,25,-12.8484,-5.03789,-38.1766,-12.8697,-4.97766,-38.1647,83,4
measurements.Trace,25,26,-12.8697,-4.97766,-38.1647,-12.9029,-4.97283,-38.1911,194,4
measurements.Trace,26,0,-9.23381,-5.76361,-38.0702,-9.23381,-5.76361,-38.0702,367,4
measurements.Trace,26,1,-9.23381,-5.76361,-38.0702,-9.24411,-5.70569,-38.0825,359,4
measurements.Trace,26,2,-9.24411,-5.70569,-38.0825,-9.22802,-5.64213,-38.1018,200,4
measurements.Trace,26,3,-9.22802,-5.64213,-38.1018,-9.26216,-5.59397,-38.1073,216,4
measurements.Trace,26,4,-9.26216,-5.59397,-38.1073,-9.30076,-5.54899,-38.1087,180,4
measurements.Trace,26,5,-9.30076,-5.54899,-38.1087,-9.33233,-5.50494,-38.1146,198,4
measurements.Trace,26,6,-9.33233,-5.50494,-38.1146,-9.36784,-5.44674,-38.1139,193,4
measurements.Trace,26,7,-9.36784,-5.44674,-38.1139,-9.3941,-5.39426,-38.1133,139,4
measurements.Trace,26,8,-9.3941,-5.39426,-38.1133,-9.4442,-5.35153,-38.1061,195,4
measurements.Trace,26,9,-9.4442,-5.35153,-38.1061,-9.47971,-5.29333,-38.1054,240,4
measurements.Trace,26,10,-9.47971,-5.29333,-38.1054,-9.51932,-5.23763,-38.1053,164,4
measurements.Trace,26,11,-9.51932,-5.23763,-38.1053,-9.54333,-5.17718,-38.1133,169,4
measurements.Trace,26,12,-9.54333,-5.17718,-38.1133,-9.59426,-5.1397,-38.1167,320,4
measurements.Trace,26,13,-9.59426,-5.1397,-38.1167,-9.65187,-5.15485,-38.0936,410,4
measurements.Trace,26,14,-9.65187,-5.15485,-38.0936,-9.65187,-5.15485,-38.0936,410,4
measurements.Trace,26,15,-9.65187,-5.15485,-38.0936,-9.65187,-5.15485,-38.0936,410,4
measurements.Trace,26,16,-9.65187,-5.15485,-38.0936,-9.65343,-5.10722,-38.1214,233,4
measurements.Trace,26,17,-9.65343,-5.10722,-38.1214,-9.63937,-5.05483,-38.1572,235,4
measurements.Trace,26,18,-9.63937,-5.05483,-38.1572,-9.67059,-5.0101,-38.1679,190,4
measurements.Trace,26,19,-9.67059,-5.0101,-38.1679,-9.69274,-4.95512,-38.1667,189,4
measurements.Trace,26,20,-9.69274,-4.95512,-38.1667,-9.68303,-4.90203,-38.1781,153,4
measurements.Trace,26,21,-9.68303,-4.90203,-38.1781,-9.73128,-4.86477,-38.1616,99,4
measurements.Trace,26,22,-9.73128,-4.86477,-38.1616,-9.74474,-4.83283,-38.163,136,4
measurements.Trace,26,23,-9.74474,-4.83283,-38.163,-9.77583,-4.78421,-38.1535,167,4
measurements.Trace,26,24,-9.77583,-4.78421,-38.1535,-9.81735,-4.7358,-38.1497,150,4
measurements.Trace,26,25,-9.81735,-4.7358,-38.1497,-9.85285,-4.6776,-38.149,197,4
measurements.Trace,26,26,-9.85285,-4.6776,-38.149,-9.89706,-4.62897,-38.1651,187,4
measurements.Trace,26,27,-9.89706,-4.62897,-38.1651,-9.93256,-4.57077,-38.1644,173,4
measurements.Trace,26,28,-9.93256,-4.57077,-38.1644,-9.95859,-4.54313,-38.1427,49,4
measurements.Trace,26,29,-9.95859,-4.54313,-38.1427,-9.98855,-4.50134,-38.1144,156,4
measurements.Trace,26,30,-9.98855,-4.50134,-38.1144,-10.0144,-4.45705,-38.0855,144,4
measurements.Trace,26,31,-10.0144,-4.45705,-38.0855,-10.0369,-4.40275,-38.0794,253,4
measurements.Trace,26,32,-10.0369,-4.40275,-38.0794,-10.0706,-4.35002,-38.0695,160,4
measurements.Trace,26,33,-10.0706,-4.35002,-38.0695,-10.0935,-4.32191,-38.0328,175,4
measurements.Trace,26,34,-10.0935,-4.32191,-38.0328,-10.1168,-4.28173,-38.0042,154,4
measurements.Trace,26,35,-10.1168,-4.28173,-38.0042,-10.161,-4.24197,-37.9871,186,4
measurements.Trace,26,36,-10.161,-4.24197,-37.9871,-10.1959,-4.19906,-38.0033,229,4
measurements.Trace,26,37,-10.1959,-4.19906,-38.0033,-10.2506,-4.1634,-38.0121,224,4
measurements.Trace,26,38,-10.2506,-4.1634,-38.0121,-10.2506,-4.1634,-38.0121,224,4
measurements.Trace,26,39,-10.2506,-4.1634,-38.0121,-10.2506,-4.1634,-38.0121,224,4
measurements.Trace,26,40,-10.2506,-4.1634,-38.0121,-10.2973,-4.11953,-37.9946,321,4
measurements.Trace,26,41,-10.2973,-4.11953,-37.9946,-10.3337,-4.06658,-38.0046,268,4
measurements.Trace,26,42,-10.3337,-4.06658,-38.0046,-10.3835,-4.04869,-37.9762,359,4
measurements.Trace,26,43,-10.3835,-4.04869,-37.9762,-10.4367,-4.01918,-37.9711,349,4
measurements.Trace,26,44,-10.4367,-4.01918,-37.9711,-10.4367,-4.01918,-37.9711,349,4
measurements.Trace,26,45,-10.4367,-4.01918,-37.9711,-10.4367,-4.01918,-37.9711,349,4
measurements.Trace,26,46,-10.4367,-4.01918,-37.9711,-10.4391,-3.97679,-38.0095,237,4
measurements.Trace,26,47,-10.4391,-3.97679,-38.0095,-10.4747,-3.92248,-38.029,104,4
measurements.Trace,26,48,-10.4747,-3.92248,-38.029,-10.4553,-3.85778,-38.0381,220,4
measurements.Trace,26,49,-10.4553,-3.85778,-38.0381,-10.4841,-3.80119,-38.0371,273,4
measurements.Trace,26,50,-10.4841,-3.80119,-38.0371,-10.5342,-3.75846,-38.0298,312,4
measurements.Trace,26,51,-10.5342,-3.75846,-38.0298,-10.574,-3.73217,-38.0242,284,4
measurements.Trace,26,52,-10.574,-3.73217,-38.0242,-10.574,-3.73217,-38.0242,284,4
measurements.Trace,26,53,-10.574,-3.73217,-38.0242,-10.574,-3.73217,-38.0242,284,4
measurements.Trace,26,54,-10.574,-3.73217,-38.0242,-10.5612,-3.66586,-38.0335,255,4
measurements.Trace,26,55,-10.5612,-3.66586,-38.0335,-10.5894,-3.62067,-38.0291,102,4
measurements.Trace,26,56,-10.5894,-3.62067,-38.0291,-10.6265,-3.58184,-38.0166,192,4
measurements.Trace,26,57,-10.6265,-3.58184,-38.0166,-10.6816,-3.55962,-38.0077,177,4
measurements.Trace,26,58,-10.6816,-3.55962,-38.0077,-10.7123,-3.51031,-38.0029,197,4
measurements.Trace,26,59,-10.7123,-3.51031,-38.0029,-10.7305,-3.46559,-37.9881,206,4
measurements.Trace,26,60,-10.7305,-3.46559,-37.9881,-10.7674,-3.45548,-37.9747,351,4
measurements.Trace,26,61,-10.7674,-3.45548,-37.9747,-10.7674,-3.45548,-37.9747,351,4
measurements.Trace,26,62,-10.7674,-3.45548,-37.9747,-10.7674,-3.45548,-37.9747,351,4
measurements.Trace,26,63,-10.7674,-3.45548,-37.9747,-10.7674,-3.41012,-37.9682,210,4
measurements.Trace,26,64,-10.7674,-3.41012,-37.9682,-10.8038,-3.36992,-37.9652,224,4
measurements.Trace,26,65,-10.8038,-3.36992,-37.9652,-10.8434,-3.31422,-37.9652,229,4
measurements.Trace,26,66,-10.8434,-3.31422,-37.9652,-10.8791,-3.27267,-37.9718,138,4
measurements.Trace,26,67,-10.8791,-3.27267,-37.9718,-10.9163,-3.23773,-37.9794,174,4
measurements.Trace,26,68,-10.9163,-3.23773,-37.9794,-10.9318,-3.18435,-37.9779,153,4
measurements.Trace,26,69,-10.9318,-3.18435,-37.9779,-10.951,-3.1328,-37.9819,147,4
measurements.Trace,26,70,-10.951,-3.1328,-37.9819,-10.9831,-3.10607,-37.9903,85,4
measurements.Trace,26,71,-10.9831,-3.10607,-37.9903,-11.0129,-3.06749,-37.987,138,4
measurements.Trace,26,72,-11.0129,-3.06749,-37.987,-11.0153,-3.00525,-37.9931,106,4
measurements.Trace,26,73,-11.0153,-3.00525,-37.9931,-11.076,-2.97938,-37.9989,124,4
measurements.Trace,26,74,-11.076,-2.97938,-37.9989,-11.1251,-2.93461,-38.006,107,4
measurements.Trace,26,75,-11.1251,-2.93461,-38.006,-11.1346,-2.87534,-38.0278,88,4
measurements.Trace,26,76,-11.1346,-2.87534,-38.0278,-11.1962,-2.85471,-38.0442,44,4
measurements.Trace,26,77,-11.1962,-2.85471,-38.0442,-11.1971,-2.81848,-38.0687,56,4
measurements.Trace,26,78,-11.1971,-2.81848,-38.0687,-11.2153,-2.76488,-38.087,56,4
measurements.Trace,26,79,-11.2153,-2.76488,-38.087,-11.2518,-2.72858,-38.1042,47,4
measurements.Trace,26,80,-11.2518,-2.72858,-38.1042,-11.2878,-2.68771,-38.106,101,4
measurements.Trace,26,81,-11.2878,-2.68771,-38.106,-11.3242,-2.63475,-38.116,105,4
measurements.Trace,26,82,-11.3242,-2.63475,-38.116,-11.3206,-2.57549,-38.1122,143,4
measurements.Trace,26,83,-11.3206,-2.57549,-38.1122,-11.3098,-2.52923,-38.1049,374,4
measurements.Trace,27,0,-11.9493,0.508255,-38.9069,-11.9493,0.508255,-38.9069,375,4
measurements.Trace,27,1,-11.9493,0.508255,-38.9069,-11.9465,0.4467,-38.9056,211,4
measurements.Trace,27,2,-11.9465,0.4467,-38.9056,-11.9937,0.399149,-38.8962,303,4
measurements.Trace,27,3,-11.9937,0.399149,-38.8962,-11.991,0.357445,-38.8625,262,4
measurements.Trace,27,4,-11.991,0.357445,-38.8625,-11.991,0.357445,-38.8625,262,4
measurements.Trace,27,5,-11.991,0.357445,-38.8625,-11.991,0.357445,-38.8625,262,4
measurements.Trace,27,6,-11.991,0.357445,-38.8625,-11.9608,0.31067,-38.8374,281,4
measurements.Trace,27,7,-11.9608,0.31067,-38.8374,-11.902,0.27751,-38.8279,176,4
measurements.Trace,27,8,-11.902,0.27751,-38.8279,-11.8573,0.246205,-38.8094,74,4
measurements.Trace,27,9,-11.8573,0.246205,-38.8094,-11.8348,0.211755,-38.7831,174,4
measurements.Trace,27,10,-11.8348,0.211755,-38.7831,-11.8162,0.162727,-38.7493,77,4
measurements.Trace,27,11,-11.8162,0.162727,-38.7493,-11.7942,0.110951,-38.7255,47,4
measurements.Trace,27,12,-11.7942,0.110951,-38.7255,-11.7618,0.072145,-38.7089,190,4
measurements.Trace,27,13,-11.7618,0.072145,-38.7089,-11.7128,0.027376,-38.7018,149,4
measurements.Trace,27,14,-11.7128,0.027376,-38.7018,-11.7016,-0.012533,-38.6919,300,4
measurements.Trace,27,15,-11.7016,-0.012533,-38.6919,-11.7016,-0.012533,-38.6919,300,4
measurements.Trace,27,16,-11.7016,-0.012533,-38.6919,-11.7016,-0.012533,-38.6919,300,4
measurements.Trace,27,17,-11.7016,-0.012533,-38.6919,-11.6676,-0.064582,-38.7066,92,4
measurements.Trace,27,18,-11.6676,-0.064582,-38.7066,-11.6152,-0.09934,-38.7224,158,4
measurements.Trace,27,19,-11.6152,-0.09934,-38.7224,-11.5666,-0.14479,-38.7104,110,4
measurements.Trace,27,20,-11.5666,-0.14479,-38.7104,-11.5382,-0.173337,-38.7075,122,4
measurements.Trace,27,21,-11.5382,-0.173337,-38.7075,-11.5334,-0.223716,-38.6897,49,4
measurements.Trace,27,22,-11.5334,-0.223716,-38.6897,-11.4692,-0.235689,-38.6866,105,4
measurements.Trace,27,23,-11.4692,-0.235689,-38.6866,-11.4371,-0.275175,-38.6652,44,4
measurements.Trace,27,24,-11.4371,-0.275175,-38.6652,-11.3869,-0.301258,-38.6652,47,4
measurements.Trace,27,25,-11.3869,-0.301258,-38.6652,-11.3702,-0.361462,-38.6479,126,4
measurements.Trace,27,26,-11.3702,-0.361462,-38.6479,-11.371,-0.417064,-38.6116,118,4
measurements.Trace,27,27,-11.371,-0.417064,-38.6116,-11.42,-0.439294,-38.579,216,4
measurements.Trace,27,28,-11.42,-0.439294,-38.579,-11.4163,-0.491715,-38.5468,291,4
measurements.Trace,27,29,-11.4163,-0.491715,-38.5468,-11.4163,-0.491715,-38.5468,291,4
measurements.Trace,27,30,-11.4163,-0.491715,-38.5468,-11.4163,-0.491715,-38.5468,291,4
measurements.Trace,27,31,-11.4163,-0.491715,-38.5468,-11.353,-0.508935,-38.5544,222,4
measurements.Trace,27,32,-11.353,-0.508935,-38.5544,-11.3526,-0.562496,-38.5324,269,4
measurements.Trace,27,33,-11.3526,-0.562496,-38.5324,-11.3526,-0.562496,-38.5324,269,4
measurements.Trace,27,34,-11.3526,-0.562496,-38.5324,-11.3526,-0.562496,-38.5324,269,4
measurements.Trace,27,35,-11.3526,-0.562496,-38.5324,-11.3182,-0.581253,-38.5326,263,4
measurements.Trace,27,36,-11.3182,-0.581253,-38.5326,-11.2824,-0.638771,-38.5381,233,4
measurements.Trace,27,37,-11.2824,-0.638771,-38.5381,-11.236,-0.683319,-38.5508,220,4
measurements.Trace,27,38,-11.236,-0.683319,-38.5508,-11.1903,-0.716469,-38.5668,327,4
measurements.Trace,27,39,-11.1903,-0.716469,-38.5668,-11.1903,-0.716469,-38.5668,327,4
measurements.Trace,27,40,-11.1903,-0.716469,-38.5668,-11.1903,-0.716469,-38.5668,327,4
measurements.Trace,27,41,-11.1903,-0.716469,-38.5668,-11.1455,-0.754866,-38.5936,256,4
measurements.Trace,27,42,-11.1455,-0.754866,-38.5936,-11.1069,-0.799847,-38.5922,201,4
measurements.Trace,27,43,-11.1069,-0.799847,-38.5922,-11.0812,-0.849803,-38.5629,163,4
measurements.Trace,27,44,-11.0812,-0.849803,-38.5629,-11.0386,-0.876319,-38.5487,136,4
measurements.Trace,27,45,-11.0386,-0.876319,-38.5487,-11.0204,-0.926028,-38.5102,185,4
measurements.Trace,27,46,-11.0204,-0.926028,-38.5102,-10.9785,-0.953905,-38.4864,205,4
measurements.Trace,27,47,-10.9785,-0.953905,-38.4864,-10.9166,-0.973847,-38.4748,71,4
measurements.Trace,27,48,-10.9166,-0.973847,-38.4748,-10.8943,-1.02494,-38.4558,19,4
measurements.Trace,27,49,-10.8943,-1.02494,-38.4558,-10.9309,-1.05564,-38.4334,293,4
measurements.Trace,27,50,-10.9309,-1.05564,-38.4334,-10.9779,-1.08654,-38.4167,341,4
measurements.Trace,27,51,-10.9779,-1.08654,-38.4167,-10.9779,-1.08654,-38.4167,341,4
measurements.Trace,27,52,-10.9779,-1.08654,-38.4167,-10.9779,-1.08654,-38.4167,341,4
measurements.Trace,27,53,-10.9779,-1.08654,-38.4167,-10.9372,-1.09483,-38.4246,259,4
measurements.Trace,27,54,-10.9372,-1.09483,-38.4246,-10.8835,-1.06553,-38.4411,110,4
measurements.Trace,27,55,-10.8835,-1.06553,-38.4411,-10.837,-1.10619,-38.4336,54,4
measurements.Trace,27,56,-10.837,-1.10619,-38.4336,-10.7998,-1.1539,-38.413,72,4
measurements.Trace,27,57,-10.7998,-1.1539,-38.413,-10.7525,-1.17655,-38.4078,113,4
measurements.Trace,27,58,-10.7525,-1.17655,-38.4078,-10.7425,-1.22239,-38.4037,120,4
measurements.Trace,27,59,-10.7425,-1.22239,-38.4037,-10.7589,-1.27387,-38.3925,351,4
measurements.Trace,27,60,-10.7589,-1.27387,-38.3925,-10.7589,-1.27387,-38.3925,351,4
measurements.Trace,27,61,-10.7589,-1.27387,-38.3925,-10.7589,-1.27387,-38.3925,351,4
measurements.Trace,27,62,-10.7589,-1.27387,-38.3925,-10.7047,-1.27262,-38.4129,71,4
measurements.Trace,27,63,-10.7047,-1.27262,-38.4129,-10.6967,-1.31687,-38.4383,32,4
measurements.Trace,27,64,-10.6967,-1.31687,-38.4383,-10.6831,-1.37753,-38.4361,1,4
measurements.Trace,27,65,-10.6831,-1.37753,-38.4361,-10.6412,-1.37102,-38.4714,19,4
measurements.Trace,27,66,-10.6412,-1.37102,-38.4714,-10.6186,-1.42144,-38.4572,28,4
measurements.Trace,27,67,-10.6186,-1.42144,-38.4572,-10.571,-1.4473,-38.477,9,4
measurements.Trace,27,68,-10.571,-1.4473,-38.477,-10.5504,-1.48904,-38.4469,19,4
measurements.Trace,27,69,-10.5504,-1.48904,-38.4469,-10.5169,-1.53467,-38.4116,73,4
measurements.Trace,27,70,-10.5169,-1.53467,-38.4116,-10.5103,-1.54904,-38.3984,136,4
measurements.Trace,27,71,-10.5103,-1.54904,-38.3984,-10.5359,-1.57496,-38.3548,380,4
measurements.Trace,27,72,-10.5359,-1.57496,-38.3548,-10.5359,-1.57496,-38.3548,380,4
measurements.Trace,27,73,-10.5359,-1.57496,-38.3548,-10.5359,-1.57496,-38.3548,380,4
