Name;Trace_id;Point_id;Start_x;Start_y;Start_z;End_x;End_y;End_z;Cost;Cost_Mode
measurements.Trace;242;36;790449;7.26497e+06;-60.3426;790449;7.26497e+06;-60.3793;348;4
measurements.Trace;242;37;790449;7.26497e+06;-60.3793;790449;7.26497e+06;-60.4088;233;4
measurements.Trace;242;38;790449;7.26497e+06;-60.4088;790449;7.26497e+06;-60.4399;202;4
measurements.Trace;242;39;790449;7.26497e+06;-60.4399;790449;7.26497e+06;-60.4659;400;4
measurements.Trace;242;40;790449;7.26497e+06;-60.4659;790449;7.26497e+06;-60.506;317;4
measurements.Trace;242;41;790449;7.26497e+06;-60.506;790449;7.26497e+06;-60.5386;206;4
measurements.Trace;242;42;790449;7.26497e+06;-60.5386;790449;7.26497e+06;-60.5737;402;4
measurements.Trace;242;43;790449;7.26497e+06;-60.5737;790449;7.26497e+06;-60.6118;424;4
measurements.Trace;242;44;790449;7.26497e+06;-60.6118;790449;7.26497e+06;-60.6427;196;4
measurements.Trace;242;45;790449;7.26497e+06;-60.6427;790449;7.26497e+06;-60.677;306;4
measurements.Trace;242;46;790449;7.26497e+06;-60.677;790449;7.26497e+06;-60.703;369;4
measurements.Trace;242;47;790449;7.26497e+06;-60.703;790449;7.26497e+06;-60.7321;485;4
measurements.Trace;243;0;790449;7.26496e+06;-60.5135;790449;7.26496e+06;-60.5135;398;4
measurements.Trace;243;1;790449;7.26496e+06;-60.5135;790449;7.26496e+06;-60.5497;337;4
measurements.Trace;243;2;790449;7.26496e+06;-60.5497;790449;7.26496e+06;-60.5891;408;4
measurements.Trace;243;3;790449;7.26496e+06;-60.5891;790449;7.26496e+06;-60.6197;170;4
measurements.Trace;243;4;790449;7.26496e+06;-60.6197;790449;7.26496e+06;-60.6246;156;4
measurements.Trace;243;5;790449;7.26496e+06;-60.6246;790449;7.26496e+06;-60.6302;165;4
measurements.Trace;243;6;790449;7.26496e+06;-60.6302;790449;7.26496e+06;-60.6427;166;4
measurements.Trace;243;7;790449;7.26496e+06;-60.6427;790449;7.26496e+06;-60.6518;140;4
measurements.Trace;243;8;790449;7.26496e+06;-60.6518;790449;7.26496e+06;-60.638;80;4
measurements.Trace;243;9;790449;7.26496e+06;-60.638;790449;7.26496e+06;-60.654;52;4
measurements.Trace;243;10;790449;7.26496e+06;-60.654;790449;7.26496e+06;-60.6518;140;4
measurements.Trace;243;11;790449;7.26496e+06;-60.6518;790449;7.26496e+06;-60.6452;163;4
measurements.Trace;243;12;790449;7.26496e+06;-60.6452;790449;7.26496e+06;-60.6469;70;4
measurements.Trace;243;13;790449;7.26496e+06;-60.6469;790449;7.26496e+06;-60.6591;81;4
measurements.Trace;243;14;790449;7.26496e+06;-60.6591;790449;7.26496e+06;-60.6634;148;4
measurements.Trace;243;15;790449;7.26496e+06;-60.6634;790449;7.26496e+06;-60.6718;75;4
measurements.Trace;243;16;790449;7.26496e+06;-60.6718;790449;7.26496e+06;-60.6496;93;4
measurements.Trace;243;17;790449;7.26496e+06;-60.6496;790449;7.26496e+06;-60.646;76;4
measurements.Trace;243;18;790449;7.26496e+06;-60.646;790449;7.26496e+06;-60.6454;92;4
measurements.Trace;243;19;790449;7.26496e+06;-60.6454;790449;7.26496e+06;-60.6364;200;4
measurements.Trace;243;20;790449;7.26496e+06;-60.6364;790449;7.26496e+06;-60.6318;64;4
measurements.Trace;243;21;790449;7.26496e+06;-60.6318;790449;7.26496e+06;-60.6331;195;4
measurements.Trace;243;22;790449;7.26496e+06;-60.6331;790449;7.26496e+06;-60.6422;199;4
measurements.Trace;243;23;790449;7.26496e+06;-60.6422;790449;7.26496e+06;-60.6371;80;4
measurements.Trace;243;24;790449;7.26496e+06;-60.6371;790449;7.26496e+06;-60.6326;64;4
measurements.Trace;243;25;790449;7.26496e+06;-60.6326;790449;7.26496e+06;-60.646;189;4
measurements.Trace;243;26;790449;7.26496e+06;-60.646;790449;7.26496e+06;-60.6468;64;4
measurements.Trace;243;27;790449;7.26496e+06;-60.6468;790449;7.26496e+06;-60.6593;95;4
measurements.Trace;243;28;790449;7.26496e+06;-60.6593;790449;7.26496e+06;-60.6703;129;4
measurements.Trace;243;29;790449;7.26496e+06;-60.6703;790449;7.26496e+06;-60.6735;223;4
measurements.Trace;243;30;790449;7.26496e+06;-60.6735;790449;7.26496e+06;-60.6883;102;4
measurements.Trace;243;31;790449;7.26496e+06;-60.6883;790449;7.26496e+06;-60.6883;243;4
measurements.Trace;243;32;790449;7.26496e+06;-60.6883;790449;7.26496e+06;-60.6849;286;4
measurements.Trace;243;33;790449;7.26496e+06;-60.6849;790449;7.26496e+06;-60.699;374;4
measurements.Trace;243;34;790449;7.26496e+06;-60.699;790449;7.26496e+06;-60.7165;464;4
measurements.Trace;243;35;790449;7.26496e+06;-60.7165;790449;7.26496e+06;-60.7343;508;4
measurements.Trace;243;36;790449;7.26496e+06;-60.7343;790449;7.26496e+06;-60.7556;419;4
measurements.Trace;245;0;790449;7.26496e+06;-62.2046;790449;7.26496e+06;-62.2046;389;4
measurements.Trace;245;1;790449;7.26496e+06;-62.2046;790449;7.26496e+06;-62.1721;251;4
measurements.Trace;245;2;790449;7.26496e+06;-62.1721;790449;7.26496e+06;-62.1473;243;4
measurements.Trace;245;3;790449;7.26496e+06;-62.1473;790449;7.26496e+06;-62.1286;253;4
measurements.Trace;245;4;790449;7.26496e+06;-62.1286;790449;7.26496e+06;-62.0991;206;4
measurements.Trace;245;5;790449;7.26496e+06;-62.0991;790449;7.26496e+06;-62.1008;216;4
measurements.Trace;245;6;790449;7.26496e+06;-62.1008;790449;7.26496e+06;-62.1021;227;4
measurements.Trace;245;7;790449;7.26496e+06;-62.1021;790449;7.26496e+06;-62.1034;282;4
measurements.Trace;245;8;790449;7.26496e+06;-62.1034;790449;7.26496e+06;-62.1113;284;4
measurements.Trace;245;9;790449;7.26496e+06;-62.1113;790449;7.26496e+06;-62.1122;231;4
measurements.Trace;245;10;790449;7.26496e+06;-62.1122;790449;7.26496e+06;-62.12;49;4
measurements.Trace;245;11;790449;7.26496e+06;-62.12;790449;7.26496e+06;-62.1168;179;4
measurements.Trace;245;12;790449;7.26496e+06;-62.1168;790449;7.26496e+06;-62.1282;195;4
measurements.Trace;245;13;790449;7.26496e+06;-62.1282;790449;7.26496e+06;-62.1361;176;4
measurements.Trace;245;14;790449;7.26496e+06;-62.1361;790449;7.26496e+06;-62.123;123;4
measurements.Trace;245;15;790449;7.26496e+06;-62.123;790449;7.26496e+06;-62.1098;149;4
measurements.Trace;245;16;790449;7.26496e+06;-62.1098;790449;7.26496e+06;-62.0889;263;4
measurements.Trace;245;17;790449;7.26496e+06;-62.0889;790449;7.26496e+06;-62.0937;207;4
measurements.Trace;245;18;790449;7.26496e+06;-62.0937;790449;7.26496e+06;-62.1121;154;4
measurements.Trace;245;19;790449;7.26496e+06;-62.1121;790449;7.26496e+06;-62.0903;202;4
measurements.Trace;245;20;790449;7.26496e+06;-62.0903;790449;7.26496e+06;-62.0935;275;4
measurements.Trace;245;21;790449;7.26496e+06;-62.0935;790449;7.26496e+06;-62.0998;278;4
measurements.Trace;245;22;790449;7.26496e+06;-62.0998;790449;7.26496e+06;-62.1102;266;4
measurements.Trace;245;23;790449;7.26496e+06;-62.1102;790449;7.26496e+06;-62.1091;303;4
measurements.Trace;245;24;790449;7.26496e+06;-62.1091;790449;7.26496e+06;-62.097;134;4
measurements.Trace;245;25;790449;7.26496e+06;-62.097;790449;7.26496e+06;-62.1146;292;4
measurements.Trace;245;26;790449;7.26496e+06;-62.1146;790449;7.26496e+06;-62.1476;299;4
measurements.Trace;245;27;790449;7.26496e+06;-62.1476;790449;7.26496e+06;-62.1581;262;4
measurements.Trace;245;28;790449;7.26496e+06;-62.1581;790449;7.26496e+06;-62.1652;268;4
measurements.Trace;245;29;790449;7.26496e+06;-62.1652;790449;7.26496e+06;-62.1905;241;4
measurements.Trace;245;30;790449;7.26496e+06;-62.1905;790449;7.26496e+06;-62.1937;218;4
measurements.Trace;245;31;790449;7.26496e+06;-62.1937;790449;7.26496e+06;-62.2011;220;4
measurements.Trace;245;32;790449;7.26496e+06;-62.2011;790449;7.26496e+06;-62.2151;188;4
measurements.Trace;245;33;790449;7.26496e+06;-62.2151;790449;7.26496e+06;-62.2221;143;4
measurements.Trace;245;34;790449;7.26496e+06;-62.2221;790449;7.26496e+06;-62.2291;197;4
measurements.Trace;245;35;790449;7.26496e+06;-62.2291;790449;7.26496e+06;-62.2431;242;4
measurements.Trace;245;36;790449;7.26496e+06;-62.2431;790449;7.26496e+06;-62.2505;203;4
measurements.Trace;245;37;790449;7.26496e+06;-62.2505;790449;7.26496e+06;-62.2545;221;4
measurements.Trace;245;38;790449;7.26496e+06;-62.2545;790449;7.26496e+06;-62.2581;175;4
measurements.Trace;245;39;790449;7.26496e+06;-62.2581;790449;7.26496e+06;-62.2763;215;4
measurements.Trace;245;40;790449;7.26496e+06;-62.2763;790449;7.26496e+06;-62.2977;177;4
measurements.Trace;245;41;790449;7.26496e+06;-62.2977;790449;7.26496e+06;-62.3089;207;4
measurements.Trace;245;42;790449;7.26496e+06;-62.3089;790449;7.26496e+06;-62.3273;73;4
measurements.Trace;245;43;790449;7.26496e+06;-62.3273;790449;7.26496e+06;-62.331;207;4
measurements.Trace;245;44;790449;7.26496e+06;-62.331;790449;7.26496e+06;-62.3459;190;4
measurements.Trace;245;45;790449;7.26496e+06;-62.3459;790449;7.26496e+06;-62.3464;85;4
measurements.Trace;245;46;790449;7.26496e+06;-62.3464;790449;7.26496e+06;-62.3579;177;4
measurements.Trace;245;47;790449;7.26496e+06;-62.3579;790449;7.26496e+06;-62.3843;189;4
measurements.Trace;245;48;790449;7.26496e+06;-62.3843;790449;7.26496e+06;-62.386;113;4
measurements.Trace;245;49;790449;7.26496e+06;-62.386;790449;7.26496e+06;-62.3977;115;4
measurements.Trace;245;50;790449;7.26496e+06;-62.3977;790449;7.26496e+06;-62.4268;69;4
measurements.Trace;245;51;790449;7.26496e+06;-62.4268;790449;7.26496e+06;-62.4204;193;4
measurements.Trace;245;52;790449;7.26496e+06;-62.4204;790449;7.26496e+06;-62.4356;154;4
measurements.Trace;245;53;790449;7.26496e+06;-62.4356;790449;7.26496e+06;-62.4502;161;4
measurements.Trace;245;54;790449;7.26496e+06;-62.4502;790449;7.26496e+06;-62.4724;114;4
measurements.Trace;245;55;790449;7.26496e+06;-62.4724;790449;7.26496e+06;-62.4734;160;4
measurements.Trace;245;56;790449;7.26496e+06;-62.4734;790449;7.26496e+06;-62.4885;86;4
measurements.Trace;245;57;790449;7.26496e+06;-62.4885;790449;7.26496e+06;-62.5001;96;4
measurements.Trace;245;58;790449;7.26496e+06;-62.5001;790449;7.26496e+06;-62.5158;188;4
measurements.Trace;245;59;790449;7.26496e+06;-62.5158;790449;7.26496e+06;-62.5495;161;4
measurements.Trace;245;60;790449;7.26496e+06;-62.5495;790449;7.26496e+06;-62.569;101;4
measurements.Trace;245;61;790449;7.26496e+06;-62.569;790449;7.26496e+06;-62.5951;192;4
measurements.Trace;245;62;790449;7.26496e+06;-62.5951;790449;7.26496e+06;-62.6138;144;4
measurements.Trace;245;63;790449;7.26496e+06;-62.6138;790449;7.26496e+06;-62.6367;167;4
measurements.Trace;245;64;790449;7.26496e+06;-62.6367;790449;7.26496e+06;-62.6559;178;4
measurements.Trace;245;65;790449;7.26496e+06;-62.6559;790449;7.26496e+06;-62.6781;118;4
measurements.Trace;245;66;790449;7.26496e+06;-62.6781;790449;7.26496e+06;-62.6972;177;4
measurements.Trace;245;67;790449;7.26496e+06;-62.6972;790449;7.26496e+06;-62.7098;119;4
measurements.Trace;245;68;790449;7.26496e+06;-62.7098;790449;7.26496e+06;-62.6876;155;4
measurements.Trace;245;69;790449;7.26496e+06;-62.6876;790449;7.26496e+06;-62.6841;87;4
measurements.Trace;245;70;790449;7.26496e+06;-62.6841;790449;7.26496e+06;-62.6971;156;4
measurements.Trace;245;71;790449;7.26496e+06;-62.6971;790449;7.26496e+06;-62.6827;124;4
measurements.Trace;245;72;790449;7.26496e+06;-62.6827;790449;7.26496e+06;-62.6984;137;4
measurements.Trace;245;73;790449;7.26496e+06;-62.6984;790449;7.26496e+06;-62.6619;103;4
measurements.Trace;245;74;790449;7.26496e+06;-62.6619;790449;7.26496e+06;-62.6429;109;4
measurements.Trace;245;75;790449;7.26496e+06;-62.6429;790449;7.26496e+06;-62.6363;113;4
measurements.Trace;245;76;790449;7.26496e+06;-62.6363;790449;7.26496e+06;-62.6363;142;4
measurements.Trace;245;77;790449;7.26496e+06;-62.6363;790449;7.26496e+06;-62.6492;184;4
measurements.Trace;245;78;790449;7.26496e+06;-62.6492;790449;7.26496e+06;-62.6454;89;4
measurements.Trace;245;79;790449;7.26496e+06;-62.6454;790449;7.26496e+06;-62.6528;205;4
measurements.Trace;245;80;790449;7.26496e+06;-62.6528;790449;7.26496e+06;-62.6684;177;4
measurements.Trace;245;81;790449;7.26496e+06;-62.6684;790449;7.26496e+06;-62.6754;157;4
measurements.Trace;245;82;790449;7.26496e+06;-62.6754;790449;7.26496e+06;-62.6789;84;4
measurements.Trace;245;83;790449;7.26496e+06;-62.6789;790449;7.26496e+06;-62.6869;252;4
measurements.Trace;245;84;790449;7.26496e+06;-62.6869;790449;7.26496e+06;-62.6842;201;4
measurements.Trace;245;85;790449;7.26496e+06;-62.6842;790449;7.26496e+06;-62.7065;165;4
measurements.Trace;245;86;790449;7.26496e+06;-62.7065;790449;7.26496e+06;-62.6965;152;4
measurements.Trace;245;87;790449;7.26496e+06;-62.6965;790449;7.26496e+06;-62.7036;189;4
measurements.Trace;245;88;790449;7.26496e+06;-62.7036;790449;7.26496e+06;-62.7006;150;4
measurements.Trace;245;89;790449;7.26496e+06;-62.7006;790449;7.26496e+06;-62.6975;95;4
measurements.Trace;245;90;790449;7.26496e+06;-62.6975;790449;7.26496e+06;-62.7019;159;4
measurements.Trace;245;91;790449;7.26496e+06;-62.7019;790449;7.26496e+06;-62.6822;173;4
measurements.Trace;245;92;790449;7.26496e+06;-62.6822;790449;7.26496e+06;-62.6545;151;4
measurements.Trace;245;93;790449;7.26496e+06;-62.6545;790449;7.26496e+06;-62.6391;163;4
measurements.Trace;245;94;790449;7.26496e+06;-62.6391;790449;7.26496e+06;-62.6057;218;4
measurements.Trace;245;95;790449;7.26496e+06;-62.6057;790449;7.26496e+06;-62.5857;161;4
measurements.Trace;245;96;790449;7.26496e+06;-62.5857;790449;7.26496e+06;-62.5776;160;4
measurements.Trace;245;97;790449;7.26496e+06;-62.5776;790449;7.26496e+06;-62.5689;187;4
measurements.Trace;245;98;790449;7.26496e+06;-62.5689;790449;7.26496e+06;-62.545;423;4
